,ID,Relation,Source,Target,PT
753,,,,odium,DUPLICATE_ódio
754,,,,despisal,desprezo
755,,,,despising,DUPLICATE_desprezo
756,,,,hostility,hostilidade
757,,,,enmity,inimizade
758,,,,ill_will,má_vontade
759,,,,malevolence,malevolência
760,,,,malignity,malignidade
761,,,,misanthropy,misantropia
762,,,,misogamy,misogamia
763,,,,misogyny,misoginia
764,,,,misogynism,misoginismo
765,,,,misology,misologia
766,,,,misoneism,misoneísmo
767,,,,misopedia,misopédia
768,,,,murderousness,impulso_assassino
769,,,,elation,elação
770,,,,high_spirits,alto_astral
771,,,,lightness,leveza
772,,,,exhilaration,regozijo
773,,,,excitement,excitação
774,,,,exuberance,exuberância
775,,,,exultation,exultação
776,,,,jubilance,DUPLICATE_júbilo
777,,,,jubilancy,DUPLICATE_júbilo
778,,,,jubilation,DUPLICATE_júbilo
779,,,,agape,ágape
780,,,,agape_love,amor_ágape
781,,,,amorousness,amorosidade
782,,,,enamoredness,enamoramento
783,,,,ardor,ardor
784,,,,ardour,DUPLICATE_ardor
785,,,,benevolence,benevolência
786,,,,devotion,devoção
787,,,,devotedness,DUPLICATE_devoção
788,,,,filial_love,amor_filial
789,,,,heartstrings,fundo_do_coração
790,,,,lovingness,DUPLICATE_amorosidade
791,,,,caring,DUPLICATE_cuidado
792,,,,loyalty,lealdade
793,,,,puppy_love,amor_juvenil
794,,,,calf_love,DUPLICATE_amor_juvenil
795,,,,crush,paixoneta
796,,,,infatuation,paixão
797,,,,worship,adoração
798,,,,adoration,DUPLICATE_adoração
799,,,,aggravation,agravamento
800,,,,exasperation,exasperação
801,,,,displeasure,desagrado
802,,,,frustration,frustração
803,,,,harassment,assédio
804,,,,torment,tormento
805,,,,pique,DUPLICATE_ressentimento
806,,,,temper,temperamento
807,,,,irritation,DUPLICATE_irritação
808,,,,fit,ataque_emocional
809,,,,tantrum,birra
810,,,,scene,cena
811,,,,conniption,ataque_de_nervos
812,,,,irascibility,irascibilidade
813,,,,short_temper,irritabilidade
814,,,,spleen,má_disposição
815,,,,quick_temper,DUPLICATE_irritabilidade
816,,,,lividity,lividez
817,,,,wrath,DUPLICATE_fúria
818,,,,dudgeon,DUPLICATE_ressentimento
819,,,,high_dudgeon,ressentimento_forte
820,,,,willies,DUPLICATE_nervosismo
821,,,,comfort,conforto
822,,,,quality_of_life,qualidade_de_vida
823,,,,blessedness,bem-aventurança
824,,,,beatitude,beatitude
825,,,,beatification,beatificação
826,,,,radiance,radiância
827,,,,embitterment,amargura
828,,,,sadness,tristeza
829,,,,sorrow,DUPLICATE_tristeza
830,,,,sorrowfulness,DUPLICATE_tristeza
831,,,,pall,mortalha
832,,,,foreboding,DUPLICATE_pressentimento
833,,,,premonition,premonição
834,,,,presentiment,pressentimento
835,,,,boding,presságio
836,,,,gloom,DUPLICATE_melancolia
837,,,,gloominess,melancolia
838,,,,somberness,sobriedade
839,,,,sombreness,DUPLICATE_sobriedade
840,,,,suspense,suspense
841,,,,trepidation,trepidação
842,,,,swivet,agitação_extrema
843,,,,cold_feet,DUPLICATE_apreensão
844,,,,diffidence,desconfiança
845,,,,self-doubt,DUPLICATE_insegurança
846,,,,self-distrust,DUPLICATE_insegurança
847,,,,shyness,DUPLICATE_timidez
848,,,,aggression,agressão
849,,,,aggressiveness,agressividade
850,,,,animosity,antipatia
851,,,,animus,animus
852,,,,bad_blood,DUPLICATE_amargura
853,,,,antagonism,antagonismo
854,,,,belligerence,beligerância
855,,,,belligerency,DUPLICATE_beligerância
856,,,,class_feeling,sentimento_de_classe
857,,,,resentment,DUPLICATE_ressentimento
858,,,,bitterness,DUPLICATE_amargura
859,,,,gall,fel
860,,,,rancor,DUPLICATE_rancor
861,,,,rancour,DUPLICATE_rancor
862,,,,maleficence,maleficência
863,,,,malice,malícia
864,,,,maliciousness,DUPLICATE_malícia
865,,,,spite,despeito
866,,,,spitefulness,DUPLICATE_despeito
867,,,,venom,veneno
868,,,,vindictiveness,vingança
869,,,,vengefulness,DUPLICATE_vingança
870,,,,misocainea,medo_de_novas_ideias
871,,,,euphoria,euforia
872,,,,euphory,DUPLICATE_euforia
873,,,,bang,estrondo
874,,,,boot,fim_de_relação_amorosa
875,,,,charge,mudança
876,,,,rush,agitação
877,,,,flush,rubor
878,,,,kick,entusiasmo
879,,,,intoxication,intoxicação
880,,,,titillation,titilação
881,,,,triumph,triunfo
882,,,,beneficence,beneficência
883,,,,warmheartedness,cordialidade
884,,,,warmth,DUPLICATE_cordialidade
885,,,,nirvana,nirvana
886,,,,enlightenment,iluminação
887,,,,mourning,luto
888,,,,bereavement,DUPLICATE_luto
889,,,,poignance,pungência
890,,,,poignancy,DUPLICATE_pungência
891,,,,presage,DUPLICATE_presságio
892,,,,shadow,sombra
893,,,,hesitance,hesitação
894,,,,hesitancy,DUPLICATE_hesitação
895,,,,unassertiveness,inassertividade
896,,,,warpath,desordem
897,,,,envy,inveja
898,,,,enviousness,DUPLICATE_inveja
899,,,,grudge,DUPLICATE_rancor
900,,,,score,pontuação_emocional
901,,,,grievance,DUPLICATE_ofensa
902,,,,heartburning,DUPLICATE_ressentimento
903,,,,sulkiness,amúo
904,,,,huffishness,DUPLICATE_indignação
905,,,,covetousness,cobiça
906,,,,jealousy,ciúmes
907,,,,green-eyed_monster,DUPLICATE_inveja
908,,,,penis_envy,inferioridade
910,L03_26,hyponyms - misc,flask,,frasco
911,,,,thermos,termo
912,,,,ampulla,âmbula
913,,,,canteen,cantil
914,,,,erlenmeyer_flask,balão_de_erlenmeyer
915,,,,hipflask,frasco_de_bolso
916,,,,pocket_flask,garrafa_de_bolso
917,,,,round-bottom_flask,balão_de_fundo_redondo
918,,,,vacuum_flask,balão_de_vácuo
919,,,,vacuum_bottle,garrafa_de_vácuo
920,,,,dewar_flask,frasco_de_dewar
921,,,,dewar,dewar
922,,,,thermos_bottle,garrafa_térmica
923,,,,thermos_flask,DUPLICATE_garrafa_térmica
924,,,,,balão_volumétrico
925,L03_27,hyponyms - misc,guitar,,guitarra
926,,,,ukulele,ukulele
927,,,,bass,baixo
928,,,,bass_guitar,viola_baixo
929,,,,acoustic_guitar,guitarra_acústica
930,,,,cittern,cítara
931,,,,cithern,DUPLICATE_cítara
932,,,,cither,DUPLICATE_cítara
933,,,,citole,DUPLICATE_cítara
934,,,,gittern,DUPLICATE_cítara
935,,,,electric_guitar,guitarra_elétrica
936,,,,hawaiian,guitarra_havaiana
937,,,,steel,DUPLICATE_guitarra_havaiana
938,,,,uke,DUPLICATE_ukulele
939,,,,,"guitarra_clássica,guitarra_de_12_cordas,guitarra_espanhola,guitarra_portuguesa,guitarra_de_coimbra"
940,L03_28,hyponyms - misc,gun,,arma
941,,,,rifle,espingarda
942,,,,air,DUPLICATE_pressão_de_ar
943,,,,airgun,pressão_de_ar
944,,,,antiaircraft,antiaéreo
945,,,,flak,DUPLICATE_antiaéreo
946,,,,flack,DUPLICATE_antiaéreo
947,,,,pom-pom,DUPLICATE_canhão
948,,,,ack-ack,artilharia_antiaérea
949,,,,breechloader,espingarda_de_retrocarga
950,,,,cannon,canhão
951,,,,firearm,arma_de_fogo
952,,,,piece,fuzil
953,,,,small-arm,arma_de_pequeno_porte
954,,,,gas,arma_de_gás
955,,,,minute,pistola_de_minutos
956,,,,quaker,quaker
957,,,,set,DUPLICATE_sistema_de_auto_disparo
958,,,,spring,sistema_de_auto_disparo
959,,,,whaling,canhão_baleeiro
960,,,,,"carabina,rifle,pistola"
961,L03_29,hyponyms - misc,jewel,,jóia
962,,,,diamond,diamante
963,,,,ruby,rubi
964,,,,pearl,pérola
965,,,,emerald,esmeralda
966,,,,sapphire,safira
968,L03_30,hyponyms - misc,jewelry,,joalharia
969,,,,bracelet,pulseira
970,,,,bead,conta
971,,,,bijou,miçangas
972,,,,bling,NO_TRANSLATION
973,,,,bling_bling,bling_bling
974,,,,bangle,bracelete
975,,,,clip,clipe
976,,,,cufflink,botões_de_punho
977,,,,earring,brinco
978,,,,jewel,jóia
979,,,,gem,gema
980,,,,precious_stone,pedra_preciosa
981,,,,necklace,colar
982,,,,pin,alfinete
983,,,,ring,anel
984,,,,band,DUPLICATE_anel
985,,,,tie_clip,clipe_para_gravata
986,,,,bugle,conta_de_vidro
987,,,,anklet,tornozeleira
988,,,,ankle_bracelet,argola_de_tornozelo
989,,,,armilla,armila
990,,,,pendant_earring,brinco_de_pingente
991,,,,drop_earring,DUPLICATE_brinco_de_pingente
992,,,,eardrop,pingente
993,,,,crown_jewel,jóia_da_coroa
994,,,,diamond,diamante
995,,,,emerald,esmeralda
996,,,,pearl,pérola
997,,,,ruby,rubi
998,,,,sapphire,safira
999,,,,solitaire,anel_solitário
1000,,,,chain,corrente
1001,,,,string,fio
1002,,,,strand,DUPLICATE_fio
1003,,,,choker,DUPLICATE_gargantilha
1004,,,,collar,colarinho
1005,,,,dog_collar,coleira
1006,,,,neckband,gargantilha
1007,,,,brooch,broche
1008,,,,broach,DUPLICATE_broche
1009,,,,breastpin,alfinete_de_peito
1010,,,,scatter_pin,afinete_de_lapela
1011,,,,stickpin,DUPLICATE_alfinete_de_gravata
1012,,,,tie_tack,DUPLICATE_alfinete_de_gravata
1013,,,,tiepin,alfinete_de_gravata
1014,,,,scarfpin,afinete_de_cachecol
1015,,,,annulet,DUPLICATE_anelzinho
1016,,,,engagement_ring,anel_de_noivado
1017,,,,mourning_ring,anel_de_luto
1018,,,,ringlet,anelzinho
1019,,,,signet_ring,anel_com_sinete
1020,,,,seal_ring,anel_com_selo
1021,,,,wedding_ring,aliança
1022,,,,wedding_band,DUPLICATE_aliança
1023,,,,ice,DUPLICATE_NO_TRANSLATION
1024,,,,sparkler,brilhante
1025,,,,seed_pearl,DUPLICATE_conta
1026,,,,sunburst,DUPLICATE_NO_TRANSLATION
1027,,,,,"terço,rosário,amuleto"
1028,L03_31,hyponyms - misc,mixer,,misturadora
1029,,,,blender,DUPLICATE_liquidificadora
1030,,,,liquidizer,liquidificadora
1031,,,,liquidiser,DUPLICATE_liquidificadora
1032,,,,eggbeater,batedeira
1033,,,,eggwhisk,DUPLICATE_batedeira
1034,,,,electric,batedeira_elétrica
1035,,,,whisk,batedor
1036,,,,,varinha_mágica
1037,L03_32,hyponyms - misc,month,,mês
1038,,,,january,janeiro
1039,,,,february,fevereiro
1040,,,,march,março
1041,,,,april,abril
1042,,,,may,maio
1043,,,,june,junho
1044,,,,july,julho
1045,,,,august,agosto
1046,,,,september,setembro
1047,,,,october,outubro
1048,,,,november,novembro
1049,,,,december,dezembro
1050,,,,jan,jan
1051,,,,feb,fev
1052,,,,mar,mar
1053,,,,apr,abr
1054,,,,jun,jun
1055,,,,jul,jul
1056,,,,aug,ago
1057,,,,sep,set
1058,,,,oct,out
1059,,,,nov,nov
1060,,,,dec,dez
1062,L03_33,hyponyms - misc,oven,,forno
1063,,,,broiler,grelhador
1064,,,,dutch_oven,forno_holandês
1065,,,,gas_oven,forno_a_gás
1066,,,,rotisserie,churrasqueira
1067,,,,tandoor,tandoor
1069,L03_34,hyponyms - misc,painting,,pintura
1070,,,,watercolor,aquarela
1071,,,,abstraction,abstrata
1072,,,,cityscape,paisagem_urbana
1073,,,,daub,pintura_de_reboco
1074,,,,distemper,pintura_a_têmpera
1075,,,,finger-painting,pintura_com_dedos
1076,,,,icon,ícone
1077,,,,ikon,DUPLICATE_ícone
1078,,,,landscape,paisagem
1079,,,,miniature,miniatura
1080,,,,illumination,iluminura
1081,,,,monochrome,monocromo
1082,,,,mural,mural
1083,,,,wall,pintura_de_parede
1084,,,,nude,nu
1085,,,,nude_painting,DUPLICATE_nu
1086,,,,oil,óleo
1087,,,,pentimento,pentimento
1088,,,,sand,pintura_com_areia
1089,,,,seascape,paisagem_marítima
1090,,,,waterscape,marinha
1091,,,,semi-abstraction,semi-abstrata
1092,,,,still_life,natureza_morta
1093,,,,tanka,tanka
1094,,,,water-color,DUPLICATE_aquarela
1095,,,,watercolour,DUPLICATE_aquarela
1096,,,,water-colour,DUPLICATE_aquarela
1097,,,,fresco,fresco
1098,,,,graffitti,graffitti
1099,,,,,"retrato,auto-retrato,pintura_de_género,abstração,paisagem_natural"
1100,L03_35,hyponyms - misc,poem,,poema
1101,,,,haiku,haiku
1102,,,,abecedarius,abecedarius
1103,,,,alcaic,alcaico
1104,,,,alcaic_verse,verso_alcaico
1105,,,,ballad,balada
1106,,,,lay,lai
1107,,,,ballade,DUPLICATE_balada
1108,,,,blank_verse,verso_branco
1109,,,,elegy,elegia
1110,,,,lament,lamento
1111,,,,epic_poem,poema_épico
1112,,,,heroic_poem,poema_heroico
1113,,,,epic,épico
1114,,,,epos,epopeia
1115,,,,free_verse,verso_livre
1116,,,,vers_libre,DUPLICATE_verso_livre
1117,,,,lyric,lírico
1118,,,,lyric_poem,poema_lírico
1119,,,,rondeau,rondé
1120,,,,rondel,DUPLICATE_rondé
1121,,,,sonnet,soneto
1122,,,,tanka,tanka
1123,,,,terza_rima,terceira
1124,,,,verse,verso
1125,,,,rhyme,rima
1126,,,,versicle,versículo
1127,,,,,"sextina,quadra,oitava,terceto"
1128,L03_36,hyponyms - misc,railway,,ferrovia
1129,,,,monorail,monorail
1130,,,,cable,teleférico
1131,,,,funicular,funicular
1132,,,,cog,NO_TRANSLATION
1133,,,,rack,caminho-de-ferro_de_cremalheira
1134,,,,elevated,comboio_elevado
1135,,,,el,DUPLICATE_comboio_elevado
1136,,,,overhead,DUPLICATE_comboio_elevado
1137,,,,metro,metro
1138,,,,tube,DUPLICATE_metro
1139,,,,underground,metropolitano
1140,,,,subway,DUPLICATE_metro
1141,,,,rail,carril
1142,,,,,"elétrico,bonde,tranvia"
1143,L03_37,hyponyms - misc,season,,época
1144,,,,spring,primavera
1145,,,,harvest,colheitas
1146,,,,haying,ceifa
1147,,,,fall,DUPLICATE_outono
1148,,,,autumn,outono
1149,,,,springtime,DUPLICATE_primavera
1150,,,,summer,verão
1151,,,,summertime,DUPLICATE_verão
1152,,,,winter,inverno
1153,,,,wintertime,DUPLICATE_inverno
1154,,,,rainy,chuvas
1155,,,,dry,seca
1156,,,,growing,crescimento
1157,,,,seedtime,sementeiras
1158,,,,sheepshearing,tosquia
1159,,,,holiday,festas
1160,,,,high,alta
1161,,,,peak,DUPLICATE_alta
1162,,,,off-season,baixa
1163,,,,preseason,pré-época
1164,,,,baseball,temporada_de_basebol
1165,,,,basketball,temporada_de_basquetebol
1166,,,,exhibition,exposições
1167,,,,concert,concertos
1168,,,,fishing,época_da_pesca
1169,,,,football,temporada_de_futebol
1170,,,,hockey,temporada_de_hóquei
1171,,,,hunting,época_da_caça
1172,,,,social,NO_TRANSLATION
1173,,,,theatrical,DUPLICATE_NO_TRANSLATION
1174,,,,whitsun,pentecostes
1175,,,,whitsuntide,DUPLICATE_pentecostes
1176,,,,whitweek,semana_branca
1177,,,,,"vindimas,férias,tornados"
1178,L03_38,hyponyms - misc,seat,,assento
1179,,,,chair,cadeira
1180,,,,bench,banco
1181,,,,box,camarote
1182,,,,ottoman,divã
1183,,,,pouf,pufe
1184,,,,pouffe,DUPLICATE_pufe
1185,,,,puff,DUPLICATE_pufe
1186,,,,hassock,genuflexório
1187,,,,sofa,sofá
1188,,,,couch,DUPLICATE_sofá
1189,,,,lounge,poltrona
1190,,,,stool,tamborete
1191,,,,toilet,sanita
1192,,,,,"retrete,chaise-longue,mocho"
1193,L03_39,hyponyms - misc,shelf,,prateleira
1194,,,,bookshelf,prateleira_de_livros
1195,,,,hob,placa
1196,,,,mantel,cornija
1197,,,,mantelpiece,DUPLICATE_cornija
1198,,,,mantle,DUPLICATE_cornija
1199,,,,mantlepiece,DUPLICATE_cornija
1200,,,,chimneypiece,DUPLICATE_cornija
1201,,,,overmantel,prateleira_de_fogão
1202,,,,berm,berma
1203,,,,,"estante,guarda_loiça,mão_francesa"
1204,L03_40,hyponyms - misc,shirt,,camisola
1205,,,,polo,pólo
1206,,,,camise,NO_TRANSLATION
1207,,,,dashiki,dashiki
1208,,,,daishiki,DUPLICATE_dashiki
1209,,,,dress,vestido
1210,,,,evening,camisa
1211,,,,hair,cilício
1212,,,,jersey,malha
1213,,,,t-shirt,t-shirt
1214,,,,tee,DUPLICATE_t-shirt
1215,,,,kurta,kurta
1216,,,,sport,camisola_desportiva
1217,,,,tank,camisola_de_manga_cava
1218,,,,work-shirt,DUPLICATE_NO_TRANSLATION
1219,,,,,"camisola_de_alças,camisola_de_fato_de_treino,blusa,corpete,camiseta,camisa_interior"
1220,L03_41,hyponyms - misc,shoes,,sapatos
1221,,,,sneakers,sapatilhas
1222,,,,anklet,polainas_de_caçador
1223,,,,baby_shoes,sapatos_de_bebé
1224,,,,balmoral,DUPLICATE_sapatos_clássicos
1225,,,,blucher,blucher
1226,,,,bowling_shoes,sapatos_de_bowling
1227,,,,brogan,bota_de_trabalho
1228,,,,brogue,brogue
1229,,,,clodhopper,sapatão
1230,,,,work_shoes,galochas
1231,,,,calceus,calceus
1232,,,,chopine,chopine
1233,,,,platform_shoes,sapatos_de_cunha
1234,,,,chukka,chukka
1235,,,,boots,botas
1236,,,,cleats,chuteiras
1237,,,,congress_shoes,botinas
1238,,,,gaiters,polainas
1239,,,,flipper_shoes,chinelos
1240,,,,fin_shoes,barbatanas
1241,,,,ghillie,ghillie
1242,,,,gillie,DUPLICATE_ghillie
1243,,,,gym_shoes,sapatos_de_ginásio
1244,,,,tennis_shoes,ténis
1245,,,,loafers,DUPLICATE_mocassim
1246,,,,moccasins,mocassim
1247,,,,mocassins,DUPLICATE_mocassim
1248,,,,oxford_shoes,sapatos_clássicos
1249,,,,pump_shoes,escarpins
1250,,,,running_shoes,sapatos_de_corrida
1251,,,,sabot,socos
1252,,,,wooden_shoes,tamancos
1253,,,,sandals,sandálias
1254,,,,slingbacks,sapatos_abertos
1255,,,,sling_shoes,DUPLICATE_sapatos_abertos
1256,,,,walker_shoes,DUPLICATE_sapatos_para_caminhar
1257,,,,walking_shoes,sapatos_para_caminhar
1258,,,,wedgie,DUPLICATE_sapatos_de_cunha
1259,,,,wing_shoes,sapatos_de_asa
1260,,,,tip_shoes,sapatos_de_ponta
1261,,,,stiletto,sapatos_de_salto_agulha
1262,,,,heeled,sapatos_de_salto
1263,,,,,"sabrina,sapatos_de_tacão,botins,pantufas,coturnos,basqueteira"
1264,L03_42,hyponyms - misc,sofa,,sofá
1265,,,,divan,divã
1266,,,,diwan,DUPLICATE_divã
1267,,,,convertible_sofa,sofá_convertível
1268,,,,daybed,sofá-cama
1269,,,,loveseat,namoradeira
1270,,,,settee,canapé
1271,,,,squab,DUPLICATE_sofá
1272,,,,,"chaise_longue,poltrona"
1273,L03_43,hyponyms - misc,song,,canção
1274,,,,lullaby,canção_de_embalar
1275,,,,religious_song,canção_religiosa
1276,,,,anthem,hino
1277,,,,aria,ária
1278,,,,ballad,balada
1279,,,,lay,lai
1280,,,,barcarole,barcarola
1281,,,,barcarolle,DUPLICATE_barcarola
1282,,,,ditty,cançoneta
1283,,,,dirge,canto_lutoso
1284,,,,coronach,canto_fúnebre
1285,,,,lament,lamento
1286,,,,requiem,réquiem
1287,,,,threnody,trenode
1288,,,,drinking_song,música_para_beber
1289,,,,folk_song,canção_popular
1290,,,,folksong,DUPLICATE_canção_popular
1291,,,,folk_ballad,balada_folclórica
1292,,,,lied,lied
1293,,,,love_song,canção_de_amor
1294,,,,love-song,DUPLICATE_canção_de_amor
1295,,,,cradlesong,DUPLICATE_canção_de_embalar
1296,,,,berceuse,DUPLICATE_canção_de_embalar
1297,,,,oldie,sucesso_antigo
1298,,,,golden_oldie,clássico
1299,,,,partsong,NO_TRANSLATION
1300,,,,prothalamion,protalâmio
1301,,,,prothalamium,DUPLICATE_protalâmio
1302,,,,roundelay,rondó
1303,,,,scolion,escólio
1304,,,,banquet_song,canção_de_banquete
1305,,,,serenade,serenata
1306,,,,torch_song,DUPLICATE_NO_TRANSLATION
1307,,,,work_song,canção_de_trabalho
1308,,,,,"cantiga,canto_lúgrebe,canção_popular,cântico"
1309,L03_44,hyponyms - misc,spice,,especiaria
1310,,,,pepper,pimenta
1311,,,,allspice,pimenta-da-jamaica
1312,,,,ajwain,ajowan
1313,,,,cumin,cominhos
1314,,,,caraway_seed,alcaravia
1315,,,,cardamom,cardamomo
1316,,,,cassia,cássia
1317,,,,cayenne,pimenta-calena
1318,,,,celery_seeds,aipo
1319,,,,chile_pepper,pimenta_chili
1320,,,,chile,chili
1321,,,,cinnamon,canela
1322,,,,clove,cravinho
1323,,,,coriander,coentros
1324,,,,dill,endro
1325,,,,fennel,funcho
1326,,,,fenugreek,fenacho
1327,,,,frankincense,olíbano
1328,,,,galangal,galanga
1329,,,,garlic,alho
1330,,,,ginger,gengibre
1331,,,,horseradish,rábano
1332,,,,jalapeño,jalapeño
1333,,,,juniper,zimbro
1334,,,,licorice,alcaçuz
1335,,,,mace,macis
1336,,,,mustard,mostarda
1337,,,,nutmeg,noz-moscada
1338,,,,onion,cebolinho
1339,,,,paprika,pimentão_doce
1340,,,,peppercorns,pimenta_preta
1341,,,,saffron,açafrão
1342,,,,savory,segurelha
1343,,,,sesame,sésamo
1344,,,,anise,anis
1345,,,,sumac,sumagre
1346,,,,tabasco,tabasco
1347,,,,tamarind,tamarindo
1348,,,,turmeric,curcuma
1349,,,,five_spice_powder,cinco-perfumes-chineses
1350,,,,powdered_ginger,gengibre_em_pó
1351,,,,chinese_anise,anis_da_china
1352,,,,star_anise,anis-estrelado
1353,,,,star_aniseed,badiana
1354,,,,,pimenta-do-reino
1355,L03_45,hyponyms - misc,sweater,,camisola
1356,,,,turtleneck,camisola_de_gola_alta
1357,,,,cardigan,casaco_de_malha
1358,,,,pullover,pulôver
1359,,,,slipover,pulôver_sem_mangas
1360,,,,turtle,DUPLICATE_camisola_de_gola_alta
1361,,,,polo-neck,DUPLICATE_camisola_de_gola_alta
1362,,,,,"camisola_de_lã,suéter"
1363,L03_46,hyponyms - misc,tool,,ferramenta
1364,,,,rake,ancinho
1365,,,,abrader,pedra_de_lixa
1366,,,,abradant,lixa
1367,,,,bender,cintradora
1368,,,,clincher,grampo
1369,,,,comb,pente
1370,,,,cutting_implement,utensílio_cortante
1371,,,,drill,berbequim
1372,,,,eolith,eólito
1373,,,,fork,garfo
1374,,,,gang,NO_TRANSLATION
1375,,,,garden_tool,ferramenta_de_jardinagem
1376,,,,lawn_tool,ferramenta_de_relvado
1377,,,,grapnel,arpéu
1378,,,,grapple,DUPLICATE_arpéu
1379,,,,grappler,fateixa
1380,,,,grappling_hook,gancho_fixante
1381,,,,grappling_iron,DUPLICATE_gancho_fixante
1382,,,,hack,picareta
1383,,,,hand_tool,ferramenta_portátil
1384,,,,hoe,sacho
1385,,,,jack,alavanca
1386,,,,jaws_of_life,DUPLICATE_NO_TRANSLATION
1387,,,,neolith,neólito
1388,,,,paleolith,DUPLICATE_NO_TRANSLATION
1389,,,,pestle,pilão
1390,,,,muller,DUPLICATE_pilão
1391,,,,pounder,mão_de_almofariz
1392,,,,plow,charrua
1393,,,,plough,arado
1394,,,,power_tool,ferramenta_elétrica
1395,,,,punch,punção
1396,,,,puncher,furador
1397,,,,ram,esporão
1398,,,,rounder,arredondador
1399,,,,saw_set,afinador_de_serras
1400,,,,shaping_tool,modelador
1401,,,,strickle,formão
1402,,,,stylus,estilete
1403,,,,style,DUPLICATE_estilete
1404,,,,tamp,compactador
1405,,,,tamper,DUPLICATE_compactador
1406,,,,tamping_bar,barra_de_compactação
1407,,,,tap,macho_rosca
1408,,,,upset,molde
1409,,,,swage,encalcadeira
1410,,,,,"martelo,gancho,anzol,enchada,chave_de_parafusos,colher,faca,serrote,soldador"
1411,L03_47,hyponyms - misc,toy,,brinquedo
1412,,,,doll,boneca
1413,,,,ball,bola
1414,,,,balloon,balão
1415,,,,cockhorse,cavalo_de_madeira
1416,,,,dolly,bonequinha
1417,,,,dollhouse,casa_de_bonecas
1418,,,,house,casa
1419,,,,frisbee,disco_voador
1420,,,,hobby,DUPLICATE_cavalo_de_madeira
1421,,,,hobbyhorse,cavalinho_de_pau
1422,,,,rocking,cavalinho_de_baloiço
1423,,,,horse,cavalo
1424,,,,hula-hoop,arco
1425,,,,jack-in-the-box,caixa_de_surpresas
1426,,,,jungle,barras
1427,,,,gym,ginásio
1428,,,,jumping,salto
1429,,,,jack,esfera
1430,,,,kaleidoscope,caleidoscópio
1431,,,,kite,papagaio
1432,,,,lego,lego
1433,,,,meccano,meccano
1434,,,,shooter,lançador
1435,,,,pinata,pinhata
1436,,,,pinwheel,catavento
1437,,,,playhouse,casinha
1438,,,,wendy,DUPLICATE_casinha
1439,,,,pogo,pogobol
1440,,,,stick,taco
1441,,,,popgun,pistola_de_borracha
1442,,,,rattle,chocalho
1443,,,,sandbox,caixa_de_areia
1444,,,,sandpile,DUPLICATE_caixa_de_areia
1445,,,,sandpit,DUPLICATE_caixa_de_areia
1446,,,,seesaw,balancé
1447,,,,teeter,baloiço
1448,,,,teeter-totter,arre-burrinho
1449,,,,teetertotter,sobe-e-desce
1450,,,,teeterboard,DUPLICATE_balancé
1451,,,,tilting,DUPLICATE_balancé
1452,,,,board,prancha
1453,,,,dandle,NO_TRANSLATION
1454,,,,slide,slide
1455,,,,playground,parque
1456,,,,sliding,DUPLICATE_slide
1457,,,,slingshot,fisga
1458,,,,sling,DUPLICATE_fisga
1459,,,,catapult,catapulta
1460,,,,swing,pêndulo
1461,,,,teddy,ursinho_de_peluche
1462,,,,bear,ursinho
1463,,,,top,pião
1464,,,,whirligig,roda_giratória
1465,,,,teetotum,rapa
1466,,,,spinning,DUPLICATE_roda_giratória
1467,,,,train,comboio
1468,,,,water_pistol,pistola_de_água
1469,,,,gun,pistola
1470,,,,squirt,bisnaga
1471,,,,squirter,DUPLICATE_pistola_de_água
1472,,,,yo-yo,ioió
1473,,,,,"peluche,jogo,boneco,figurinha,puzzle,ioiô,corda,soldadinho,carrinho,berlinde,kit,blocos"
1474,L03_48,hyponyms - misc,trousers,,calças
1475,,,,jeans,calças_de_ganga
1476,,,,bellbottom_trousers,calças_à_boca_de_sino
1477,,,,bell-bottoms,boca_de_sino
1478,,,,bellbottom_pants,DUPLICATE_calças_à_boca_de_sino
1479,,,,breeches,DUPLICATE_calções
1480,,,,knee_breeches,DUPLICATE_calções
1481,,,,knee_pants,DUPLICATE_bermudas
1482,,,,knickerbockers,knickerbocker
1483,,,,knickers,DUPLICATE_calças_curtas
1484,,,,chino,calças_de_sarja
1485,,,,churidars,calças_churidar
1486,,,,cords,DUPLICATE_calças_de_bombazina
1487,,,,corduroys,calças_de_bombazina
1488,,,,flannel,calças_de_flanela
1489,,,,gabardine,calças_de_gabardina
1490,,,,tweed,calças_de_tweed
1491,,,,white,calças_brancas
1492,,,,jean,calça_de_ganga
1493,,,,blue_jean,calças_de_ganga_azuis
1494,,,,denim,ganga
1495,,,,jodhpurs,calças_de_equitação
1496,,,,jodhpur_breeches,DUPLICATE_calças_de_equitação
1497,,,,riding_breeches,calças_de_montar
1498,,,,long_trousers,calças_longas
1499,,,,long_pants,DUPLICATE_calças_longas
1500,,,,pajama,DUPLICATE_calças_de_pijama
1501,,,,pyjama,calças_de_pijama
1502,,,,pantaloon,pantalonas
1503,,,,pedal_pusher,corsários
1504,,,,toreador_pants,calças_de_toureiro
1505,,,,salwar,salwar
1506,,,,shalwar,shalwar
1507,,,,short_pants,calças_curtas
1508,,,,shorts,calções
1509,,,,trunks,calções_de_banho
1510,,,,slacks,calças_compridas
1511,,,,stretch_pants,calças_de_elastano
1512,,,,sweat_pants,calças_de_fato_de_treino
1513,,,,sweatpants,DUPLICATE_calças_de_fato_de_treino
1514,,,,trews,NO_TRANSLATION
1515,,,,britches,DUPLICATE_calções
