,ID,Relation,Source,Target,SK
724,,,,consternation,DUPLICATE_znepokojenie
725,,,,apprehension,DUPLICATE_obava
726,,,,apprehensiveness,zlé_tušenie
727,,,,dread,hrôza
728,,,,creeps,zimomriavky
729,,,,frisson,mráz_po_chrbte
730,,,,shiver,chvenie
731,,,,chill,mrazenie
732,,,,quiver,trasenie_od_strachu
733,,,,shudder,rozklepanie_sa
734,,,,thrill,napätie
735,,,,tingle,šteklenie
736,,,,horror,horor
737,,,,hysteria,hystéria
738,,,,intimidation,vystrašenie
739,,,,panic,panika
740,,,,terror,teror
741,,,,affright,vydesenie
742,,,,scare,postrašenie
743,,,,panic_attack,záchvat_paniky
744,,,,stage_fright,tréma
745,,,,timidity,plachosť
746,,,,timidness,ostýchavosť
747,,,,timorousness,ustrašenosť
748,,,,abhorrence,averzia
749,,,,abomination,odpor
750,,,,detestation,bridenie
751,,,,execration,DUPLICATE_NO_TRANSLATION
752,,,,loathing,sprotivenie_sa
753,,,,odium,opovrhnutie
754,,,,despisal,pohŕdanie
755,,,,despising,opovrhovanie
756,,,,hostility,DUPLICATE_nevraživosť
757,,,,enmity,nepriateľstvo
758,,,,ill_will,animozita
759,,,,malevolence,zloba
760,,,,malignity,zlomyseľnosť
761,,,,misanthropy,mizantropia
762,,,,misogamy,mizogamia
763,,,,misogyny,mizogýnia
764,,,,misogynism,mizogynizmus
765,,,,misology,misológia
766,,,,misoneism,mizoneizmus
767,,,,misopedia,mizopédia
768,,,,murderousness,vražednosť
769,,,,elation,oduševnenie
770,,,,high_spirits,povznesenie
771,,,,lightness,DUPLICATE_NO_TRANSLATION
772,,,,exhilaration,rozjarenosť
773,,,,excitement,vzrušenie
774,,,,exuberance,neviazanosť
775,,,,exultation,plesanie
776,,,,jubilance,jasanie
777,,,,jubilancy,jasot
778,,,,jubilation,DUPLICATE_jasanie
779,,,,agape,agape
780,,,,agape_love,agapé
781,,,,amorousness,zamilovanosť
782,,,,enamoredness,zaľúbenosť
783,,,,ardor,zápal
784,,,,ardour,zapálenie
785,,,,benevolence,benevolencia
786,,,,devotion,oddanosť
787,,,,devotedness,vernosť
788,,,,filial_love,synovská_láska
789,,,,heartstrings,hlboké_city
790,,,,lovingness,ľúbenie
791,,,,caring,láskyplnosť
792,,,,loyalty,loajálnosť
793,,,,puppy_love,šteňacia_láska
794,,,,calf_love,DUPLICATE_NO_TRANSLATION
795,,,,crush,zaľúbenie
796,,,,infatuation,zaslepenie
797,,,,worship,uctievanie
798,,,,adoration,DUPLICATE_zbožňovanie
799,,,,aggravation,rozčúlenie
800,,,,exasperation,DUPLICATE_NO_TRANSLATION
801,,,,displeasure,nespokojnosť
802,,,,frustration,frustrácia
803,,,,harassment,obťažovanie
804,,,,torment,muky
805,,,,pique,urazenosť
806,,,,temper,DUPLICATE_podráždenosť
807,,,,irritation,DUPLICATE_podráždenie
808,,,,fit,záchvat
809,,,,tantrum,záchvat_zúrivosti
810,,,,scene,scéna
811,,,,conniption,záchvat_hnevu
812,,,,irascibility,prchkosť
813,,,,short_temper,popudlivosť
814,,,,spleen,splín
815,,,,quick_temper,DUPLICATE_NO_TRANSLATION
816,,,,lividity,besnosť
817,,,,wrath,zlosť
818,,,,dudgeon,DUPLICATE_zlosť
819,,,,high_dudgeon,DUPLICATE_zlosť
820,,,,willies,DUPLICATE_mráz_po_chrbte
821,,,,comfort,komfort
822,,,,quality_of_life,DUPLICATE_NO_TRANSLATION
823,,,,blessedness,DUPLICATE_blaženosť
824,,,,beatitude,DUPLICATE_blaženosť
825,,,,beatification,oblaženie
826,,,,radiance,vyžarovanie
827,,,,embitterment,rozhorčenie
828,,,,sadness,smútok
829,,,,sorrow,žiaľ
830,,,,sorrowfulness,užialenosť
831,,,,pall,DUPLICATE_zlá_predtucha
832,,,,foreboding,DUPLICATE_zlá_predtucha
833,,,,premonition,predtucha
834,,,,presentiment,tušenie
835,,,,boding,predvídanie
836,,,,gloom,skľúčenosť
837,,,,gloominess,clivota
838,,,,somberness,pochmúrnosť
839,,,,sombreness,DUPLICATE_pochmúrnosť
840,,,,suspense,DUPLICATE_napätie
841,,,,trepidation,tŕpnutie
842,,,,swivet,DUPLICATE_NO_TRANSLATION
843,,,,cold_feet,DUPLICATE_tréma
844,,,,diffidence,nesmelosť
845,,,,self-doubt,DUPLICATE_NO_TRANSLATION
846,,,,self-distrust,DUPLICATE_NO_TRANSLATION
847,,,,shyness,hanblivosť
848,,,,aggression,agresia
849,,,,aggressiveness,agresivita
850,,,,animosity,DUPLICATE_nevraživosť
851,,,,animus,DUPLICATE_nepriateľstvo
852,,,,bad_blood,zlá_krv
853,,,,antagonism,antagonizmus
854,,,,belligerence,bojovnosť
855,,,,belligerency,DUPLICATE_bojovnosť
856,,,,class_feeling,triedna_nenávisť
857,,,,resentment,DUPLICATE_NO_TRANSLATION
858,,,,bitterness,zahorknutosť
859,,,,gall,roztrpčenie
860,,,,rancor,nevraživosť
861,,,,rancour,DUPLICATE_nevraživosť
862,,,,maleficence,škodlivosť
863,,,,malice,zlý_úmysel
864,,,,maliciousness,zlovôľa
865,,,,spite,truc
866,,,,spitefulness,trucovanie
867,,,,venom,jed
868,,,,vindictiveness,pomstychtivosť
869,,,,vengefulness,DUPLICATE_pomstychtivosť
870,,,,misocainea,DUPLICATE_NO_TRANSLATION
871,,,,euphoria,eufória
872,,,,euphory,DUPLICATE_eufória
873,,,,bang,DUPLICATE_NO_TRANSLATION
874,,,,boot,DUPLICATE_NO_TRANSLATION
875,,,,charge,DUPLICATE_NO_TRANSLATION
876,,,,rush,zhon
877,,,,flush,červenanie
878,,,,kick,DUPLICATE_NO_TRANSLATION
879,,,,intoxication,opojenie
880,,,,titillation,dráždenie
881,,,,triumph,triumf
882,,,,beneficence,dobročinnosť
883,,,,warmheartedness,DUPLICATE_NO_TRANSLATION
884,,,,warmth,teplo
885,,,,nirvana,nirvána
886,,,,enlightenment,osvietenie
887,,,,mourning,smútenie
888,,,,bereavement,strata
889,,,,poignance,pálčivosť
890,,,,poignancy,naliehavosť
891,,,,presage,predzvesť
892,,,,shadow,DUPLICATE_NO_TRANSLATION
893,,,,hesitance,váhavosť
894,,,,hesitancy,nerozhodnosť
895,,,,unassertiveness,neasertívnosť
896,,,,warpath,na_vojnovej_nohe
897,,,,envy,závisť
898,,,,enviousness,závistlivosť
899,,,,grudge,neprajnosť
900,,,,score,nevybavené_účty
901,,,,grievance,DUPLICATE_smútenie
902,,,,heartburning,DUPLICATE_NO_TRANSLATION
903,,,,sulkiness,mrzutosť
904,,,,huffishness,nevrlosť
905,,,,covetousness,chamtivosť
906,,,,jealousy,žiarlivosť
907,,,,green-eyed_monster,DUPLICATE_NO_TRANSLATION
908,,,,penis_envy,závisť_penisu
909,,,,,"nevôľa,zádumčivosť,očakávanie,obavy,nedotklivosť,verva,roztopašnosť,úľak,zľaknutie,agresívnosť"
910,L03_26,hyponyms - misc,flask,,fľaška
911,,,,thermos,termoska
912,,,,ampulla,apmulka
913,,,,canteen,poľná_fľaša
914,,,,erlenmeyer_flask,Erlenmeyerova_banka
915,,,,hipflask,ploskačka
916,,,,pocket_flask,fľaštička
917,,,,round-bottom_flask,banka
918,,,,vacuum_flask,vákuová_fľaška
919,,,,vacuum_bottle,vákuová_fľaša
920,,,,dewar_flask,dewarova_nádoba
921,,,,dewar,dewarova_fľaša
922,,,,thermos_bottle,DUPLICATE_termoska
923,,,,thermos_flask,DUPLICATE_termoska
924,,,,,"termosová_fľaša,termosová_fľaška,destilačná_banka,varná_banka"
925,L03_27,hyponyms - misc,guitar,,gitara
926,,,,ukulele,ukulele
927,,,,bass,DUPLICATE_basgitara
928,,,,bass_guitar,basgitara
929,,,,acoustic_guitar,akustická_gitara
930,,,,cittern,cistra
931,,,,cithern,DUPLICATE_cistra
932,,,,cither,DUPLICATE_cistra
933,,,,citole,citola
934,,,,gittern,kvinterna
935,,,,electric_guitar,elektrická_gitara
936,,,,hawaiian,havajská_gitara
937,,,,steel,steel_gitara
938,,,,uke,DUPLICATE_ukulele
939,,,,,"mandolína,bendžo,dobro"
940,L03_28,hyponyms - misc,gun,,strelná_zbraň
941,,,,rifle,puška
942,,,,air,DUPLICATE_vzduchovka
943,,,,airgun,vzduchovka
944,,,,antiaircraft,protiletecký_kanón
945,,,,flak,flak
946,,,,flack,DUPLICATE_flak
947,,,,pom-pom,NO_TRANSLATION
948,,,,ack-ack,DUPLICATE_NO_TRANSLATION
949,,,,breechloader,zadovka
950,,,,cannon,kanón
951,,,,firearm,palná_zbraň
952,,,,piece,delostrelecká_zbraň
953,,,,small-arm,malá_zbraň
954,,,,gas,plynová_pištoľ
955,,,,minute,DUPLICATE_NO_TRANSLATION
956,,,,quaker,DUPLICATE_NO_TRANSLATION
957,,,,set,DUPLICATE_NO_TRANSLATION
958,,,,spring,pružinová_pištoľ
959,,,,whaling,harpúnové_delo
960,,,,,"flinta,kver,kvér,ručnica,búchačka,karabína,vintovka,predovka,malokalibrovka,malorážka,guľovnica,brokovnica"
961,L03_29,hyponyms - misc,jewel,,drahokam
962,,,,diamond,diamant
963,,,,ruby,rubín
964,,,,pearl,perla
965,,,,emerald,emerald
966,,,,sapphire,safír
968,L03_30,hyponyms - misc,jewelry,,šperk
969,,,,bracelet,náramok
970,,,,bead,korálka
971,,,,bijou,bižutéria
972,,,,bling,NO_TRANSLATION
973,,,,bling_bling,DUPLICATE_NO_TRANSLATION
974,,,,bangle,DUPLICATE_náramok
975,,,,clip,spona
976,,,,cufflink,manžetový_gombík
977,,,,earring,náušnica
978,,,,jewel,drahokam
979,,,,gem,klenot
980,,,,precious_stone,vzácny_kameň
981,,,,necklace,náhrdelník
982,,,,pin,špendlík
983,,,,ring,prsteň
984,,,,band,DUPLICATE_NO_TRANSLATION
985,,,,tie_clip,spona_na_kravatu
986,,,,bugle,DUPLICATE_NO_TRANSLATION
987,,,,anklet,náramok_na_nohu
988,,,,ankle_bracelet,DUPLICATE_náramok_na_nohu
989,,,,armilla,DUPLICATE_NO_TRANSLATION
990,,,,pendant_earring,visiace_náušnice
991,,,,drop_earring,DUPLICATE_NO_TRANSLATION
992,,,,eardrop,DUPLICATE_NO_TRANSLATION
993,,,,crown_jewel,korunovačný_klenot
994,,,,diamond,diamant
995,,,,emerald,emerald
996,,,,pearl,perla
997,,,,ruby,rubín
998,,,,sapphire,safír
999,,,,solitaire,solitér
1000,,,,chain,reťaz
1001,,,,string,retiazka
1002,,,,strand,DUPLICATE_retiazka
1003,,,,choker,choker
1004,,,,collar,golier
1005,,,,dog_collar,DUPLICATE_kolárik
1006,,,,neckband,nákrčník
1007,,,,brooch,DUPLICATE_brošňa
1008,,,,broach,brošňa
1009,,,,breastpin,DUPLICATE_brošňa
1010,,,,scatter_pin,DUPLICATE_NO_TRANSLATION
1011,,,,stickpin,špendlík_do_kravaty
1012,,,,tie_tack,DUPLICATE_špendlík_do_kravaty
1013,,,,tiepin,DUPLICATE_špendlík_do_kravaty
1014,,,,scarfpin,DUPLICATE_NO_TRANSLATION
1015,,,,annulet,prstienok
1016,,,,engagement_ring,zásnubný_prsteň
1017,,,,mourning_ring,smútočný_prsteň
1018,,,,ringlet,prstenček
1019,,,,signet_ring,signet
1020,,,,seal_ring,pečatný_prsteň
1021,,,,wedding_ring,manželský_prsteň
1022,,,,wedding_band,svadobná_obrúčka
1023,,,,ice,DUPLICATE_NO_TRANSLATION
1024,,,,sparkler,čačka
1025,,,,seed_pearl,perlička
1026,,,,sunburst,DUPLICATE_NO_TRANSLATION
1027,,,,,"náramnica,zlatá_reťaz,briliantový_šperk,perlový_náhrdelník,kryštál,piercing"
1028,L03_31,hyponyms - misc,mixer,,miešač
1029,,,,blender,mixér
1030,,,,liquidizer,NO_TRANSLATION
1031,,,,liquidiser,DUPLICATE_NO_TRANSLATION
1032,,,,eggbeater,šľahač_na_vajcia
1033,,,,eggwhisk,DUPLICATE_šľahač_na_vajcia
1034,,,,electric,elektrický_mixér
1035,,,,whisk,metlička
1036,,,,,odšťavovač
1037,L03_32,hyponyms - misc,month,,mesiac
1038,,,,january,január
1039,,,,february,február
1040,,,,march,marec
1041,,,,april,apríl
1042,,,,may,máj
1043,,,,june,jún
1044,,,,july,júl
1045,,,,august,august
1046,,,,september,september
1047,,,,october,október
1048,,,,november,november
1049,,,,december,december
1050,,,,jan,jan
1051,,,,feb,feb
1052,,,,mar,mar
1053,,,,apr,apr
1054,,,,jun,DUPLICATE_jún
1055,,,,jul,DUPLICATE_júl
1056,,,,aug,aug
1057,,,,sep,sep
1058,,,,oct,okt
1059,,,,nov,nov
1060,,,,dec,dec
1062,L03_33,hyponyms - misc,oven,,sporák
1063,,,,broiler,gril
1064,,,,dutch_oven,NO_TRANSLATION
1065,,,,gas_oven,plynová_rúra
1066,,,,rotisserie,otočný_gril
1067,,,,tandoor,tandúr
1069,L03_34,hyponyms - misc,painting,,obraz
1070,,,,watercolor,akvarel
1071,,,,abstraction,abstraktný_obraz
1072,,,,cityscape,mestská_krajina
1073,,,,daub,mazanica
1074,,,,distemper,tempera
1075,,,,finger-painting,prstokresba
1076,,,,icon,DUPLICATE_ikona
1077,,,,ikon,ikona
1078,,,,landscape,krajinka
1079,,,,miniature,miniatúra
1080,,,,illumination,iluminácia
1081,,,,monochrome,čiernobiely_obraz
1082,,,,mural,nástenná_maľba
1083,,,,wall,DUPLICATE_nástenná_maľba
1084,,,,nude,DUPLICATE_akt
1085,,,,nude_painting,akt
1086,,,,oil,olejomaľba
1087,,,,pentimento,pentimento
1088,,,,sand,pieskový_obraz
1089,,,,seascape,NO_TRANSLATION
1090,,,,waterscape,DUPLICATE_NO_TRANSLATION
1091,,,,semi-abstraction,DUPLICATE_NO_TRANSLATION
1092,,,,still_life,zátišie
1093,,,,tanka,thangha
1094,,,,water-color,gvaš
1095,,,,watercolour,DUPLICATE_akvarel
1096,,,,water-colour,DUPLICATE_akvarel
1097,,,,fresco,freska
1098,,,,graffitti,graffitti
1099,,,,,"šerosvit,perokresba,drevoryt,tušová_kresba,lavírovaná_kresba"
1100,L03_35,hyponyms - misc,poem,,báseň
1101,,,,haiku,haiku
1102,,,,abecedarius,abecedná_báseň
1103,,,,alcaic,NO_TRANSLATION
1104,,,,alcaic_verse,alkajská_strofa
1105,,,,ballad,balada
1106,,,,lay,lai
1107,,,,ballade,DUPLICATE_balada
1108,,,,blank_verse,blankvers
1109,,,,elegy,elégia
1110,,,,lament,lament
1111,,,,epic_poem,epická_báseň
1112,,,,heroic_poem,hrdincký_epos
1113,,,,epic,epika
1114,,,,epos,epos
1115,,,,free_verse,voľný_verš
1116,,,,vers_libre,vers_libre
1117,,,,lyric,lyrika
1118,,,,lyric_poem,lyrická_báseň
1119,,,,rondeau,rondeau
1120,,,,rondel,rondel
1121,,,,sonnet,sonet
1122,,,,tanka,tanka
1123,,,,terza_rima,tercína
1124,,,,verse,strofa
1125,,,,rhyme,rým
1126,,,,versicle,DUPLICATE_NO_TRANSLATION
1127,,,,,"tercet,tristichon"
1128,L03_36,hyponyms - misc,railway,,železnica
1129,,,,monorail,monorail
1130,,,,cable,lanová_dráha
1131,,,,funicular,pozemná_lanová_dráha
1132,,,,cog,zubačka
1133,,,,rack,ozubnicová_železnica
1134,,,,elevated,nadzemná_železnica
1135,,,,el,NO_TRANSLATION
1136,,,,overhead,nadzemná_dráha
1137,,,,metro,metro
1138,,,,tube,DUPLICATE_metro
1139,,,,underground,DUPLICATE_metro
1140,,,,subway,podzemná_dráha
1141,,,,rail,železnica
1142,,,,,ozubnicová_dráha
1143,L03_37,hyponyms - misc,season,,"ročné_obdobie,_sezóna"
1144,,,,spring,jar
1145,,,,harvest,žatva
1146,,,,haying,zber_sena
1147,,,,fall,jeseň
1148,,,,autumn,DUPLICATE_jeseň
1149,,,,springtime,jarný_čas
1150,,,,summer,leto
1151,,,,summertime,letný_čas
1152,,,,winter,zima
1153,,,,wintertime,zimný_čas
1154,,,,rainy,obdobie_dažďov
1155,,,,dry,obdobie_sucha
1156,,,,growing,vegetačné_obdobie
1157,,,,seedtime,obdobie_sejby
1158,,,,sheepshearing,obdobie_strihania_oviec
1159,,,,holiday,dovolenková_sezóna
1160,,,,high,sezóna
1161,,,,peak,NO_TRANSLATION
1162,,,,off-season,mimo_sezóny
1163,,,,preseason,predsezóna
1164,,,,baseball,baseballová_sezóna
1165,,,,basketball,basketbalová_sezóna
1166,,,,exhibition,výstavná_sezóna
1167,,,,concert,koncertná_sezóna
1168,,,,fishing,rybárska_sezóna
1169,,,,football,futbalová_sezóna
1170,,,,hockey,hokejová_sezóna
1171,,,,hunting,poľovnícka_sezóna
1172,,,,social,spoločenská_sezóna
1173,,,,theatrical,divadelná_sezóna
1174,,,,whitsun,DUPLICATE_NO_TRANSLATION
1175,,,,whitsuntide,DUPLICATE_NO_TRANSLATION
1176,,,,whitweek,DUPLICATE_NO_TRANSLATION
1177,,,,,"mŕtva_sezóna,obdobie_monzúnu"
1178,L03_38,hyponyms - misc,seat,,sedačka
1179,,,,chair,stolička
1180,,,,bench,lavica
1181,,,,box,lóža
1182,,,,ottoman,otoman
1183,,,,pouf,taburet
1184,,,,pouffe,taburetka
1185,,,,puff,DUPLICATE_taburetka
1186,,,,hassock,kľačadlo
1187,,,,sofa,sofa
1188,,,,couch,gauč
1189,,,,lounge,kanapa
1190,,,,stool,štokrlík
1191,,,,toilet,necesér
1192,,,,,"leňoška,kreslo,diván,rozkladacie_kreslo,kľakadlo"
1193,L03_39,hyponyms - misc,shelf,,polica
1194,,,,bookshelf,polička_na_knihy
1195,,,,hob,NO_TRANSLATION
1196,,,,mantel,DUPLICATE_krbová_rímsa
1197,,,,mantelpiece,krbová_rímsa
1198,,,,mantle,DUPLICATE_kozubová_rímsa
1199,,,,mantlepiece,kozubová_rímsa
1200,,,,chimneypiece,DUPLICATE_kozubová_rímsa
1201,,,,overmantel,DUPLICATE_NO_TRANSLATION
1202,,,,berm,DUPLICATE_NO_TRANSLATION
1203,,,,,"polička,regál,šteláz,parapet"
1204,L03_40,hyponyms - misc,shirt,,košeľa
1205,,,,polo,polokošeľa
1206,,,,camise,blúzka
1207,,,,dashiki,dašiki
1208,,,,daishiki,DUPLICATE_dašiki
1209,,,,dress,obleková_košeľa
1210,,,,evening,večerná_košeľa
1211,,,,hair,cilícium
1212,,,,jersey,NO_TRANSLATION
1213,,,,t-shirt,tričko
1214,,,,tee,DUPLICATE_tričko
1215,,,,kurta,kurtá
1216,,,,sport,športová_košeľa
1217,,,,tank,tielko
1218,,,,work-shirt,pracovná_košeľa
1219,,,,,"nočná_košeľa,nátelník"
1220,L03_41,hyponyms - misc,shoes,,topánky
1221,,,,sneakers,tenisky
1222,,,,anklet,NO_TRANSLATION
1223,,,,baby_shoes,detské_topánky
1224,,,,balmoral,DUPLICATE_oxfordské_topánky
1225,,,,blucher,DUPLICATE_NO_TRANSLATION
1226,,,,bowling_shoes,bowlingové_topánky
1227,,,,brogan,DUPLICATE_NO_TRANSLATION
1228,,,,brogue,DUPLICATE_NO_TRANSLATION
1229,,,,clodhopper,baganča
1230,,,,work_shoes,pracovné_topánky
1231,,,,calceus,calceus
1232,,,,chopine,chopine
1233,,,,platform_shoes,topánky_s_hrubou_podrážkou
1234,,,,chukka,DUPLICATE_NO_TRANSLATION
1235,,,,boots,čižmy
1236,,,,cleats,DUPLICATE_NO_TRANSLATION
1237,,,,congress_shoes,členkové_topánky
1238,,,,gaiters,gamaše
1239,,,,flipper_shoes,DUPLICATE_NO_TRANSLATION
1240,,,,fin_shoes,DUPLICATE_NO_TRANSLATION
1241,,,,ghillie,DUPLICATE_NO_TRANSLATION
1242,,,,gillie,DUPLICATE_NO_TRANSLATION
1243,,,,gym_shoes,DUPLICATE_tenisky
1244,,,,tennis_shoes,DUPLICATE_tenisky
1245,,,,loafers,DUPLICATE_mokasíny
1246,,,,moccasins,mokasíny
1247,,,,mocassins,DUPLICATE_mokasíny
1248,,,,oxford_shoes,oxfordské_topánky
1249,,,,pump_shoes,lodičky
1250,,,,running_shoes,bežecké_topánky
1251,,,,sabot,DUPLICATE_NO_TRANSLATION
1252,,,,wooden_shoes,dreváky
1253,,,,sandals,sandále
1254,,,,slingbacks,DUPLICATE_NO_TRANSLATION
1255,,,,sling_shoes,DUPLICATE_NO_TRANSLATION
1256,,,,walker_shoes,DUPLICATE_NO_TRANSLATION
1257,,,,walking_shoes,DUPLICATE_NO_TRANSLATION
1258,,,,wedgie,DUPLICATE_NO_TRANSLATION
1259,,,,wing_shoes,DUPLICATE_NO_TRANSLATION
1260,,,,tip_shoes,DUPLICATE_NO_TRANSLATION
1261,,,,stiletto,ihličky
1262,,,,heeled,DUPLICATE_NO_TRANSLATION
1263,,,,,"kopačky,členkové_čižmy,potápačské_topánky,cvičky,piškóty,bagandže,trekové_topánky"
1264,L03_42,hyponyms - misc,sofa,,sofa
1265,,,,divan,diván
1266,,,,diwan,DUPLICATE_diván
1267,,,,convertible_sofa,rozkladacia_pohovka
1268,,,,daybed,rozkladacie_kreslo
1269,,,,loveseat,dvojkreslo
1270,,,,settee,gauč
1271,,,,squab,NO_TRANSLATION
1272,,,,,"lavica,lavička,pohovka"
1273,L03_43,hyponyms - misc,song,,pieseň
1274,,,,lullaby,uspávanka
1275,,,,religious_song,náboženská_pieseň
1276,,,,anthem,hymna
1277,,,,aria,ária
1278,,,,ballad,balada
1279,,,,lay,lai
1280,,,,barcarole,barkarola
1281,,,,barcarolle,DUPLICATE_barkarola
1282,,,,ditty,pesnička
1283,,,,dirge,rekviem
1284,,,,coronach,pohrebná_pieseň
1285,,,,lament,lament
1286,,,,requiem,requiem
1287,,,,threnody,DUPLICATE_rekviem
1288,,,,drinking_song,pijanská_pieseň
1289,,,,folk_song,ľudová_pieseň
1290,,,,folksong,ľudovka
1291,,,,folk_ballad,ľudová_balada
1292,,,,lied,NO_TRANSLATION
1293,,,,love_song,milostná_pieseň
1294,,,,love-song,ľúbostná_pieseň
1295,,,,cradlesong,DUPLICATE_uspávanka
1296,,,,berceuse,DUPLICATE_uspávanka
1297,,,,oldie,oldie
1298,,,,golden_oldie,evergreen
1299,,,,partsong,DUPLICATE_NO_TRANSLATION
1300,,,,prothalamion,predsvadobná_pieseň
1301,,,,prothalamium,DUPLICATE_predsvadobná_pieseň
1302,,,,roundelay,popevok
1303,,,,scolion,skólia
1304,,,,banquet_song,DUPLICATE_NO_TRANSLATION
1305,,,,serenade,serenáda
1306,,,,torch_song,sentimentálna_balada
1307,,,,work_song,pracovná_pieseň
1308,,,,,"žalospev,trúchlospev,rondel,odrhovačka"
1309,L03_44,hyponyms - misc,spice,,korenie
1310,,,,pepper,čierne_korenie
1311,,,,allspice,nové_korenie
1312,,,,ajwain,adžvan
1313,,,,cumin,rímska_rasca
1314,,,,caraway_seed,rasca
1315,,,,cardamom,kardamóm
1316,,,,cassia,čínska_škorica
1317,,,,cayenne,kajenské_korenie
1318,,,,celery_seeds,zelerové_semienka
1319,,,,chile_pepper,čili_korenie
1320,,,,chile,chilli_korenie
1321,,,,cinnamon,škorica
1322,,,,clove,klinček
1323,,,,coriander,koriander
1324,,,,dill,kôpor
1325,,,,fennel,fenikel
1326,,,,fenugreek,senovka_grécka
1327,,,,frankincense,kadidlo
1328,,,,galangal,galgan
1329,,,,garlic,cesnak
1330,,,,ginger,zázvor
1331,,,,horseradish,chren
1332,,,,jalapeño,jalapeño
1333,,,,juniper,jalovec
1334,,,,licorice,sladké_drievko
1335,,,,mace,muškátový_kvet
1336,,,,mustard,horčica
1337,,,,nutmeg,muškátový_oriešok
1338,,,,onion,cibuľa
1339,,,,paprika,paprika
1340,,,,peppercorns,piepor
1341,,,,saffron,šafrán
1342,,,,savory,saturejka
1343,,,,sesame,sezam
1344,,,,anise,aníz
1345,,,,sumac,škumpa
1346,,,,tabasco,tabasko
1347,,,,tamarind,tamarind
1348,,,,turmeric,kurkuma
1349,,,,five_spice_powder,zmes_piatich_korení
1350,,,,powdered_ginger,mletý_zázvor
1351,,,,chinese_anise,badián
1352,,,,star_anise,hviezdicový_aníz
1353,,,,star_aniseed,čínsky_aníz
1354,,,,,"ajowan,koptská_rasca,celerové_semienka,borievka"
1355,L03_45,hyponyms - misc,sweater,,sveter
1356,,,,turtleneck,NO_TRANSLATION
1357,,,,cardigan,kardigán
1358,,,,pullover,pulóver
1359,,,,slipover,DUPLICATE_NO_TRANSLATION
1360,,,,turtle,DUPLICATE_NO_TRANSLATION
1361,,,,polo-neck,DUPLICATE_NO_TRANSLATION
1362,,,,,"vesta,mikina"
1363,L03_46,hyponyms - misc,tool,,nástroj
1364,,,,rake,hrable
1365,,,,abrader,NO_TRANSLATION
1366,,,,abradant,DUPLICATE_NO_TRANSLATION
1367,,,,bender,ohýbačka
1368,,,,clincher,DUPLICATE_NO_TRANSLATION
1369,,,,comb,hrebeň
1370,,,,cutting_implement,DUPLICATE_NO_TRANSLATION
1371,,,,drill,vŕtačka
1372,,,,eolith,eolit
1373,,,,fork,vidly
1374,,,,gang,sada_nástrojov
1375,,,,garden_tool,záhradnícke_náradie
1376,,,,lawn_tool,DUPLICATE_NO_TRANSLATION
1377,,,,grapnel,DUPLICATE_NO_TRANSLATION
1378,,,,grapple,DUPLICATE_NO_TRANSLATION
1379,,,,grappler,DUPLICATE_NO_TRANSLATION
1380,,,,grappling_hook,DUPLICATE_NO_TRANSLATION
1381,,,,grappling_iron,DUPLICATE_NO_TRANSLATION
1382,,,,hack,DUPLICATE_NO_TRANSLATION
1383,,,,hand_tool,ručné_náradie
1384,,,,hoe,motyka
1385,,,,jack,zdvihák
1386,,,,jaws_of_life,hydraulické_vyslobodzovacie_nožnice
1387,,,,neolith,neolitický_nástroj
1388,,,,paleolith,paleolitický_nástroj
1389,,,,pestle,tĺčik
1390,,,,muller,DUPLICATE_NO_TRANSLATION
1391,,,,pounder,mažiar
1392,,,,plow,DUPLICATE_pluh
1393,,,,plough,pluh
1394,,,,power_tool,elektrický_nástroj
1395,,,,punch,dierovačka
1396,,,,puncher,dierovač
1397,,,,ram,DUPLICATE_NO_TRANSLATION
1398,,,,rounder,DUPLICATE_NO_TRANSLATION
1399,,,,saw_set,DUPLICATE_NO_TRANSLATION
1400,,,,shaping_tool,DUPLICATE_NO_TRANSLATION
1401,,,,strickle,osla
1402,,,,stylus,stylus
1403,,,,style,rydlo
1404,,,,tamp,ubíjačka
1405,,,,tamper,ubíjač
1406,,,,tamping_bar,ubíjadlo
1407,,,,tap,závitorez
1408,,,,upset,DUPLICATE_NO_TRANSLATION
1409,,,,swage,kovadlo
1410,,,,,"ohýbač,ohýbadlo,závitník,pilník,rašpľa,skrutkovač,pílka,kovadlina,nákova,elektrické_náradie"
1411,L03_47,hyponyms - misc,toy,,hračka
1412,,,,doll,bábika
1413,,,,ball,lopta
1414,,,,balloon,balónik
1415,,,,cockhorse,hojdací_kôň
1416,,,,dolly,bábka
1417,,,,dollhouse,domček_pre_bábiky
1418,,,,house,domček
1419,,,,frisbee,frisbee
1420,,,,hobby,NO_TRANSLATION
1421,,,,hobbyhorse,DUPLICATE_NO_TRANSLATION
1422,,,,rocking,DUPLICATE_NO_TRANSLATION
1423,,,,horse,koník
1424,,,,hula-hoop,hula_hup
1425,,,,jack-in-the-box,čertík_na_pružine
1426,,,,jungle,DUPLICATE_NO_TRANSLATION
1427,,,,gym,hrazdička
1428,,,,jumping,pajác
1429,,,,jack,panák
1430,,,,kaleidoscope,kaleidoskop
1431,,,,kite,šarkan
1432,,,,lego,lego
1433,,,,meccano,Meccano
1434,,,,shooter,strieľačka
1435,,,,pinata,piñata
1436,,,,pinwheel,veterník
1437,,,,playhouse,detský_domček
1438,,,,wendy,DUPLICATE_detský_domček
1439,,,,pogo,tyč_pogo
